,name,genre,rating,country,score,company,writer,director,hit rate,zscore,robust,minmax
5162,Hereditary,0.554385965,3.180545385,1.412454212,0.273184759,0.498705781,1.768953069,1.697508897,8.0239658,0.00704705740609357,2.102073842787944,0.0006224751373438038
5163,A Simple Favor,0.498245614,3.180545385,0.624175824,0.287562904,-0.01553063,1.122743682,1.053380783,4.88223085,-0.010020157004013146,1.034754483921661,0.0003787481619278852
5164,Aquaman,0.0,-0.151961863,1.412454212,0.851186197,0.391716997,1.046931408,8.28113879,7.178036788,0.002451618244832139,1.8146923720072128,0.0005568503399651019
5165,Ready Player One,0.0,-0.151961863,1.412454212,0.578001438,0.391716997,0.303249097,2.352313167,3.330820977,-0.01844806240082182,0.5077049977805138,0.0002583941403460568
5166,Spider-Man: Into the Spider-Verse,0.743859649,-0.089716293,1.412454212,1.938173976,0.477998274,0.833935018,0.807829181,4.1726759,-0.013874755389979013,0.793702407165664,0.00032370288134019796
5167,Mission: Impossible - Fallout,0.0,-0.151961863,1.412454212,0.99209202,0.854184642,1.086642599,0.587188612,4.447513472,-0.01238172308651333,0.8870710285827591,0.0003450240084308887
5168,Venom,0.0,-0.151961863,0.210989011,-0.066139468,2.410698878,2.451263538,0.676156584,8.56085151,0.009963644474105915,2.284466221808228,0.0006641252231482503
5169,Green Book,-0.154385965,-0.151961863,1.412454212,1.020848311,1.213114754,4.411552347,4.402135231,13.98924591,0.03945294659598688,4.128616197184515,0.0010852448177457227
5170,Crazy Rich Asians,0.498245614,-0.151961863,1.412454212,0.851186197,0.391716997,2.227436823,1.042704626,7.9513066,0.006652342331460423,2.0773898474815495,0.000616838440635146
5171,Ant-Man and the Wasp,0.0,-0.151961863,1.412454212,0.284687275,1.320103538,1.422382671,0.765124555,3.843667525,-0.015662066085569613,0.681930722585258,0.0002981793354646121
5172,BlacKkKlansman,-0.154385965,3.180545385,1.412454212,0.379583034,0.709232097,1.610108303,0.882562278,6.2275806,-0.00271165612623112,1.4918006241827655,0.000483116617785074
5173,The Predator,0.0,3.180545385,1.412454212,-0.18116463,0.59188956,0.375451264,0.231316726,1.824342432,-0.02663188208673791,-0.004080286587670174,0.00014152576502310857
5174,White Boy Rick,-0.414035088,3.180545385,1.412454212,5.02372394,-0.232959448,-0.314079422,-0.355871886,0.895085586,-0.031679992791538616,-0.3197701321282129,6.943662826759832e-05
5175,Solo: A Star Wars Story,0.0,-0.151961863,1.412454212,0.851186197,2.548748921,-0.249097473,0.537366548,1.42881748,-0.028780538567238015,-0.13844917667633203,0.00011084204988269343
5176,Midnight Sun,0.554385965,-0.151961863,1.412454212,0.195542775,2.828300259,2.888086643,1.818505338,9.773381071,0.016550610696759276,2.6963903001436504,0.0007581898617024737
5177,Under the Silver Lake,-0.414035088,3.180545385,1.412454212,5.02372394,-0.460742019,3.368231047,3.274021352,0.241584588,-0.03523008273470353,-0.5417793968511446,1.873985587633587e-05
5178,Den of Thieves,0.0,3.180545385,1.412454212,0.284687275,0.291630716,0.068592058,0.277580071,2.683654067,-0.021963742936538636,0.2878475679038547,0.00020818874871568834
5179,Annihilation,0.140350877,3.180545385,0.134798535,0.287562904,0.854184642,1.075812274,-0.046263345,1.076772875,-0.030692991670723507,-0.2580467964885743,8.353141796953927e-05
5180,Red Sparrow,0.0,3.180545385,1.412454212,0.195542775,0.346850733,0.090252708,0.761565836,2.196704841,-0.024609054199023563,0.12241975684845255,0.00017041259511810282
5181,A Star Is Born,0.554385965,3.180545385,1.412454212,0.946081955,3.639344262,0.321299639,3.637010676,12.11635739,0.029278635126119747,3.4923530476166555,0.0009399513854430403
5182,Mamma Mia! Here We Go Again,0.498245614,-0.151961863,0.134798535,0.195542775,0.892148404,1.877256318,0.320284698,5.27490876,-0.007886966842926326,1.1681561685997883,0.0004092110115444463
5183,Death Wish,0.0,3.180545385,1.412454212,17.4751977,0.025884383,0.129963899,1.889679715,1.652090333,-0.027567627320823913,-0.06259827196643404,0.00012816293086731405
5184,Instant Family,0.498245614,-0.151961863,1.412454212,0.273184759,0.781708369,0.332129964,0.174377224,2.511587521,-0.0228984801693496,0.22939261913134415,0.0001948403092406002
5185,Jurassic World: Fallen Kingdom,0.0,-0.151961863,1.412454212,0.008626887,0.892148404,1.061371841,0.889679715,7.708625271,0.005333996149720093,1.994945438707634,0.0005980119045815285
5186,Eighth Grade,0.498245614,3.180545385,1.412454212,0.578001438,1.368421053,1.949458484,1.87544484,7.1737165,0.0024281486387759668,1.8132246711694076,0.0005565151841534489
5187,Ocean's Eight,0.0,-0.151961863,1.412454212,17.4751977,0.391716997,0.877256318,0.476868327,4.253124443,-0.013437725355869455,0.8210326207906188,0.0003299438534062876
5188,Suspiria,-0.287719298,3.180545385,-0.210989011,-0.066139468,-0.405522002,-0.494584838,-0.533807829,0.39710465,-0.03438523290317109,-0.4889456678745215,3.0804665585301336e-05
5189,The Favourite,-0.154385965,3.180545385,1.658608059,0.379583034,1.962036238,1.667870036,1.597864769,6.3945804,-0.0018044435706191509,1.5485342832289553,0.0004960719933329264
5190,The Meg,0.0,-0.151961863,1.412454212,-0.126527678,0.415875755,0.400722022,0.957295374,4.078919023,-0.01438408184419852,0.7618510475056314,0.00031642948609224677
5191,Mandy,51.81052632,-0.255596909,0.134798535,5.02372394,-0.453839517,-0.545126354,-0.583629893,0.2592005,-0.03513438575455771,-0.535794867856525,2.0106448863740166e-05
5192,Sicario: Day of the Soldado,0.0,3.180545385,1.412454212,0.336448598,0.729939603,0.458483755,0.096085409,2.166792657,-0.024771549656446713,0.11225790247268148,0.0001680920918769225
5193,Fifty Shades Freed,0.554385965,3.180545385,1.412454212,-0.115025162,1.899913719,1.833935018,0.096085409,6.763415236,0.0001992210694958775,1.6738359292787188,0.0005246851642200207
5194,Halloween,-0.414035088,3.180545385,1.412454212,5.02372394,3.777394305,2.527075812,0.779359431,25.5614941,0.10231822460605564,8.059974098267901,0.0019829873374038625
5195,Incredibles 2,0.743859649,-0.089716293,1.412454212,0.946081955,0.805867127,1.436823105,0.715302491,6.223197635,-0.002735466219888762,1.490311630531747,0.00048277659966775835
5196,The First Purge,0.0,3.180545385,1.412454212,0.014378145,3.777394305,3.379061372,3.074733096,10.54278938,0.020730357488773242,2.95777593455825,0.0008178783978128948
5197,Ophelia,0.554385965,-0.151961863,0.134798535,0.195542775,-0.502157032,-0.631768953,-0.669039146,0.02017625,-0.036432865158100326,-0.6169968830881072,1.5636187298492069e-06
5198,The Nun,51.81052632,3.180545385,1.412454212,-0.18116463,5.192407248,6.97833935,5.238434164,16.61598609,0.053722494653089,5.0209800310037584,0.0012890199450125426
5199,The Equalizer 2,0.0,3.180545385,1.412454212,-0.066139468,0.729939603,0.299638989,0.042704626,3.070970274,-0.01985967978207735,0.41942775920349334,0.0002382356524691943
5200,The Commuter,0.0,-0.151961863,1.412454212,17.4751977,1.061259707,0.805054152,0.697508897,3.998079567,-0.014823235480742044,0.7343880317763701,0.0003101581880933025
5201,Game Night,0.0,3.180545385,1.412454212,0.851186197,0.553925798,0.025270758,0.505338078,3.180515297,-0.019264585534836322,0.4566427138626546,0.00024673384775064454
5202,Tag,0.0,3.180545385,1.412454212,5.02372394,0.49525453,0.985559567,0.316725979,2.790379464,-0.021383966073565915,0.32410463099594955,0.00021646820532958034
5203,The Hate U Give,-0.414035088,-0.151961863,1.412454212,0.379583034,0.640207075,-0.057761733,0.241992883,1.518869957,-0.02829133595862197,-0.1078562865867461,0.00011782806818061558
5204,Bad Times at the El Royale,-0.414035088,3.180545385,1.412454212,0.336448598,-0.198446937,1.014440433,-0.081850534,0.996335125,-0.031129963072756183,-0.28537334348409554,7.729128319408285e-05
5205,Fantastic Beasts: The Crimes of Grindelwald,0.140350877,-0.151961863,0.134798535,5.02372394,0.243313201,1.584837545,1.135231317,3.274279505,-0.01875521925556765,0.4884965640313854,0.0002540078117169903
5206,Hunter Killer,0.0,3.180545385,0.134798535,0.195542775,-0.27092321,-0.281588448,-0.395017794,0.7919032,-0.03224052254125809,-0.3548235531915695,6.143202849829639e-05
5207,The Mule,-0.414035088,3.180545385,1.412454212,0.284687275,0.391716997,0.971119134,0.537366548,3.49608814,-0.017550262251935598,0.5638500403324991,0.00027121510278070127
5208,Robin Hood,0.0,-0.151961863,1.412454212,-0.18116463,1.316652286,-0.328519856,-0.370106762,0.86493046,-0.03184380801121709,-0.33001451946867016,6.70972782682402e-05
5209,Beautiful Boy,-0.154385965,3.180545385,1.412454212,0.273184759,0.346850733,-0.397111913,-0.43772242,0.66546416,-0.032927392133961335,-0.3977777925708234,5.162324281645764e-05
5210,Capharnaüm,0.554385965,3.180545385,3.935531136,1.938173976,5.012942192,5.173285199,5.053380783,16.10425075,0.050942534883087115,4.847131809021181,0.0012493209542903502
5211,Adrift,0.0,-0.151961863,-0.029304029,0.195542775,0.533218292,-0.02166065,0.338078292,1.712714629,-0.027238290863496804,-0.04200280934205204,0.00013286599351771343
5212,"Love, Simon",0.498245614,-0.151961863,1.412454212,0.946081955,0.640207075,0.768953069,0.355871886,3.900958176,-0.015350839378074252,0.7013936696089563,0.00030262378329680087
5213,Mary Poppins Returns,0.498245614,-0.089716293,1.412454212,-0.066139468,0.384814495,0.332129964,0.540925267,2.688816477,-0.021935698572597983,0.2896013568832226,0.00020858923398741914
5214,Bumblebee,0.0,-0.151961863,0.210989011,-0.066139468,0.654012079,0.245487365,0.167259786,3.466589963,-0.017710508650686158,0.553828833622059,0.00026892671704004757
5215,Vice,-0.154385965,3.180545385,1.412454212,0.382458663,0.260569456,-0.101083032,0.284697509,1.267891467,-0.029654755778984226,-0.19311943109103594,9.835786167508132e-05
5216,Hotel Transylvania 3: Summer Vacation,0.743859649,-0.089716293,1.412454212,17.4751977,0.68852459,1.747292419,1.31316726,6.607297175,-0.0006488773419812328,1.6207990463379833,0.000512573963427819
5217,Mile 22,0.0,3.180545385,1.412454212,-0.092020129,0.49525453,-0.158844765,-0.046263345,1.32617516,-0.029338134453227947,-0.1733191249432754,0.00010287934691716388
5218,Peter Rabbit,0.743859649,-0.089716293,1.412454212,0.195542775,0.729939603,0.960288809,1.010676157,7.02992132,0.0016469932557606367,1.764374153296898,0.000545359957866525
5219,12 Strong,0.0,3.180545385,1.412454212,0.195542775,0.723037101,0.057761733,0.010676157,1.927166143,-0.02607330080919257,0.03085128435874978,0.00014950253979307144
5220,The Spy Who Dumped Me,0.0,3.180545385,0.624175824,-0.092020129,-0.01553063,0.039711191,-0.007117438,1.883486475,-0.026310586980999737,0.01601230017096776,0.00014611399380232466
5221,Upgrade,0.0,3.180545385,1.412454212,0.379583034,0.609145815,9.895306859,3.487544484,3.341336,-0.018390940410926333,0.5112771920570628,0.00025920986630416755
5222,Mary Queen of Scots,-0.154385965,3.180545385,0.134798535,17.4751977,0.709232097,0.036101083,-0.010676157,1.86851236,-0.026391932618163236,0.010925250156965143,0.00014495234400800319
5223,Ralph Breaks the Internet,0.743859649,-0.089716293,1.412454212,0.284687275,0.588438309,0.451263538,0.398576512,3.024708354,-0.02011099382359546,0.4037115248361342,0.00023464678261926212
5224,Overlord,0.0,3.180545385,1.412454212,0.195542775,-0.094909405,0.025270758,-0.284697509,1.096259053,-0.0305871346257301,-0.25142689527452877,8.50431009415087e-05
5225,Tomb Raider,0.0,-0.151961863,0.134798535,17.4751977,0.391716997,0.415162455,0.362989324,2.921817053,-0.020669942278207086,0.3687569920178142,0.00022666476440689226
5226,The Girl in the Spider's Web,0.0,3.180545385,-0.172893773,-0.092020129,0.729939603,-0.342960289,1.992882562,0.817788837,-0.03209990096628366,-0.34602960910450214,6.344016352977777e-05
5227,Mortal Engines,0.0,-0.151961863,1.412454212,-0.092020129,-0.253666954,0.277978339,-0.377224199,0.83869818,-0.03198631269552407,-0.3389262261265475,6.506225164619383e-05
5228,Maze Runner: The Death Cure,0.0,-0.151961863,1.412454212,17.4751977,1.140638481,1.122743682,1.697508897,4.647989274,-0.01129265492792404,0.9551772526481739,0.00036057635821314533
5229,First Man,-0.154385965,-0.151961863,1.412454212,0.273184759,0.892148404,0.57400722,3.085409253,1.791749458,-0.026808940713380185,-0.015152866759726187,0.00013899729362139797
5230,Creed II,0.554385965,-0.151961863,1.412454212,0.336448598,0.226056946,0.906137184,0.846975089,4.28431778,-0.01326827014108575,0.8316297121995362,0.00033236374489972487
5231,Rampage,0.0,-0.151961863,1.412454212,-0.092020129,1.796376186,0.649819495,0.56227758,3.566901942,-0.01716557214880362,0.587907111648946,0.0002767086386944045
5232,Mid90s,0.498245614,3.180545385,1.412454212,0.578001438,1.368421053,-0.303249097,-0.34519573,0.9303022,-0.03148868145830984,-0.3078062413245277,7.216863429331666e-05
5233,Replicas,0.554385965,-0.151961863,0.134798535,-0.034507549,-0.460742019,-0.19133574,-0.395017794,0.3110025,-0.03485297568816356,-0.5181965413560697,2.4125102563504185e-05
5234,Widows,-0.414035088,3.180545385,0.134798535,0.851186197,0.260569456,0.779783394,1.0,1.809159524,-0.026714361974547966,-0.009238268368496607,0.00014034791765413872
5235,Searching,0.554385965,-0.151961863,1.412454212,0.946081955,1.113028473,30.31768953,29.83985765,85.75231477,0.42929986317336166,28.508175219479558,0.006652422188902414
5236,Life Itself,0.554385965,3.180545385,1.412454212,0.851186197,-0.267471959,0.083032491,-0.341637011,0.7997774,-0.032197746603170735,-0.35214850700551714,6.204288682350935e-05
5237,Blockers,0.498245614,3.180545385,1.412454212,0.008626887,1.002588438,0.97833935,0.918149466,4.477100952,-0.012220991556625762,0.8971225735687768,0.0003473193220475192
5238,The Strangers: Prey at Night,51.81052632,3.180545385,1.412454212,0.014378145,1.599654875,2.133574007,1.925266904,6.2078252,-0.002818975697399086,1.4850892620857987,0.00048158404932632115
5239,Peppermint,0.0,3.180545385,-0.029304029,5.02372394,0.291630716,-0.19133574,0.466192171,2.15674892,-0.02482611142425521,0.10884581485037545,0.00016731292696331869
5240,Every Day,0.554385965,-0.151961863,0.624175824,5.02372394,0.191544435,-0.050541516,0.864768683,2.126907551,-0.02498822218506719,0.09870801795290887,0.00016499791735098956
5241,Operation Finale,-0.154385965,-0.151961863,1.412454212,0.195542775,0.226056946,-0.375451264,0.946619217,0.733837458,-0.032555959866292755,-0.3745498163900404,5.69274512827865e-05
5242,The Sisters Brothers,-0.414035088,3.180545385,0.005860806,0.284687275,-0.246764452,-0.512635379,-0.370106762,0.345869895,-0.03466356145817357,-0.5063512882494264,2.6830017159810955e-05
5243,I Feel Pretty,0.498245614,-0.151961863,0.210989011,-0.034507549,0.474547023,0.826714801,0.37366548,2.954357063,-0.02049317137409978,0.37981157910534125,0.00022918912701020599
5244,Hotel Artemis,0.0,3.180545385,0.134798535,-0.092020129,-0.236410699,0.61732852,-0.359430605,0.887572067,-0.03172080936002331,-0.3223226467131589,6.88537505615716e-05
5245,Slender Man,51.81052632,-0.151961863,1.412454212,-0.402588066,1.113028473,0.400722022,0.765124555,5.1738549,-0.008435933551778994,1.133825856596173,0.0004013715368453144
5246,Book Club,0.498245614,-0.151961863,1.412454212,-0.092020129,3.059534081,3.129963899,3.039145907,10.4438188,0.02019270802564695,2.9241533605113137,0.0008102005381263038
5247,Sorry to Bother You,0.498245614,3.180545385,1.412454212,0.851186197,2.462467645,1.411552347,1.34519573,5.678345938,-0.005695327851249328,1.3052130231781105,0.00044050853496037726
5248,Pacific Rim: Uprising,0.0,-0.151961863,0.134798535,-0.126527678,0.809318378,0.061371841,0.014234875,1.93953432,-0.026006111713969517,0.03505303751618422,0.00015046202823483789
5249,Holmes & Watson,0.498245614,-0.151961863,1.412454212,-0.439971244,0.729939603,0.296028881,-0.007117438,0.963499286,-0.03130834104335766,-0.2965284304621732,7.47439710076382e-05
5250,The Darkest Minds,0.0,-0.151961863,1.412454212,0.192667146,0.025884383,-0.202166065,0.330960854,1.210069971,-0.029968866257891788,-0.21276271832613816,9.387223237840764e-05
5251,Truth or Dare,51.81052632,-0.151961863,1.412454212,0.014378145,3.777394305,9.194945848,5.024911032,27.23734571,0.11142214941275917,8.629299294188781,0.002112995199509225
5252,Alpha,0.0,-0.151961863,1.412454212,-0.066139468,0.122519413,0.057761733,0.491103203,1.925552863,-0.026082064818920232,0.030303216172643966,0.00014937738606076852
5253,Overboard,0.498245614,-0.151961863,1.412454212,-0.080517613,0.226056946,2.050541516,2.028469751,7.60374275,0.004764230557692824,1.9593144428242928,0.0005898754131129128
5254,Arctic,0.140350877,-0.151961863,-0.471794872,0.287562904,3.518550475,0.111913357,0.06405694,2.082888,-0.025227354743067868,0.08375356772122985,0.0001615830041914957
5255,A Wrinkle in Time,0.140350877,-0.089716293,1.412454212,1.184759166,-0.084555651,1.711191336,0.153024911,1.32675864,-0.029334964746545976,-0.17312090341618214,0.00010292461165714955
5256,London Fields,-0.414035088,3.180545385,0.134798535,-0.324946082,0.243313201,-0.61732852,-0.65480427,0.0609275,-0.03621148737407374,-0.6031527496028812,4.724986275166152e-06
5257,Andhadhun,-0.414035088,-0.255596909,0.486446886,1.020848311,4.246764452,4.371841155,4.263345196,13.88340933,0.038877998157611324,4.092661085595551,0.0010770343130588886
5258,Life of the Party,0.498245614,-0.151961863,1.412454212,-0.126527678,1.796376186,0.664259928,0.608540925,2.195330367,-0.024616520914972694,0.12195281653305189,0.00017030596728471166
5259,The House with a Clock in Its Walls,0.498245614,-0.089716293,1.412454212,-0.092020129,0.619499569,0.490974729,1.889679715,3.131502214,-0.019530845041056396,0.439991846378235,0.00024293155040044974
5260,Brian Banks,-0.154385965,-0.151961863,1.412454212,0.382458663,-0.391716997,-0.129963899,0.637010676,0.4376819,-0.03416480035970573,-0.47516064617669906,3.3952534699211024e-05
5261,Gotti,-0.154385965,3.180545385,0.624175824,-0.008626887,-0.350301984,-0.407942238,-0.448398577,0.6412349,-0.03305901557833185,-0.4060090274332693,4.974360486152262e-05
5262,Christopher Robin,0.140350877,-0.089716293,0.134798535,0.273184759,-0.084555651,0.314079422,0.398576512,2.636591693,-0.022219405377988905,0.27185940096940175,0.0002045377818921144
5263,Destroyer,0.0,3.180545385,1.412454212,0.008626887,0.260569456,-0.129963899,-0.220640569,0.620104444,-0.03317380502711566,-0.4131875275643742,4.8104363419452794e-05
5264,Insidious: The Last Key,51.81052632,-0.151961863,1.412454212,0.192667146,3.777394305,9.895306859,5.391459075,16.7885588,0.05465998157982774,5.07960693528638,0.00130240765126944
5265,Can You Ever Forgive Me?,-0.154385965,3.180545385,1.412454212,0.336448598,-0.115616911,1.700361011,-0.103202847,1.2442161,-0.029783370245595093,-0.20116249580830753,9.65211931837524e-05
5266,Unsane,0.554385965,3.180545385,1.412454212,0.077641984,1.389128559,1.509025271,0.736654804,9.529067333,0.01522339658858614,2.613391324623967,0.0007392366879424477
5267,Boy Erased,-0.154385965,3.180545385,0.463003663,0.851186197,0.709232097,-0.249097473,1.615658363,1.077552818,-0.030688754695096816,-0.25778183197821286,8.359192375739601e-05
5268,Johnny English Strikes Again,0.0,-0.089716293,0.134798535,0.008626887,0.892148404,1.545126354,1.587188612,6.35889996,-0.0019982746001039743,1.5364128201039813,0.0004933040049885535
5269,Skyscraper,0.0,-0.151961863,1.412454212,-0.074766355,0.809318378,1.321299639,1.323843416,2.438951688,-0.02329306830469428,0.20471656213032996,0.0001892054252781877
5270,Forever My Girl,0.498245614,-0.089716293,1.412454212,-0.066139468,0.174288179,1.050541516,0.989323843,4.678876,-0.011124865351954812,0.9656701812740587,0.0003629724636861675
5271,On the Basis of Sex,-0.154385965,-0.151961863,1.412454212,0.336448598,0.125970664,0.061371841,0.231316726,1.937795,-0.0260155604255382,0.03446215065373158,0.00015032709667325584
5272,The Catcher Was a Spy,-0.154385965,3.180545385,1.412454212,0.008626887,0.498705781,0.433212996,1.234875445,0.0681395,-0.036172308782536064,-0.6007026679318785,5.2844729838395264e-06
5273,Welcome to Marwen,-0.154385965,-0.151961863,0.521611722,0.008626887,0.892148404,2.003610108,1.12455516,0.334910026,-0.034723100037050085,-0.5100746069063165,2.597978129814965e-05
5274,Assassination Nation,0.0,3.180545385,1.412454212,-0.080517613,-0.01553063,-0.505415162,-0.544483986,0.369284,-0.0345363662756978,-0.49839698022066425,2.8646417678804686e-05
5275,Unfriended: Dark Web,51.81052632,3.180545385,1.412454212,-0.080517613,8.022433132,3.967509025,5.024911032,16.024987,0.050511941138634206,4.820204096729176,0.001243171895138297
5276,The Nutcracker and the Four Realms,0.140350877,-0.089716293,1.412454212,-0.126527678,0.805867127,-0.115523466,0.483985765,1.449675575,-0.028667228696985788,-0.13136320381838226,0.0001124601623231741
5277,The Happytime Murders,0.0,3.180545385,1.412454212,-0.189791517,0.49525453,-0.389891697,-0.071174377,0.6876613,-0.03280680801286252,-0.3902369154406679,5.3345234607994265e-05
5278,Tully,0.498245614,3.180545385,1.412454212,0.284687275,-0.01553063,2.129963899,1.765124555,1.202804769,-0.030008333864879683,-0.21523087393572385,9.330861840796571e-05
5279,Night School,0.498245614,-0.151961863,1.412454212,-0.126527678,0.685073339,0.646209386,0.604982206,3.555375103,-0.01722819074515713,0.5839911802903077,0.0002758144188921974
5280,Smallfoot,0.743859649,-0.089716293,1.412454212,0.195542775,0.381363244,0.173285199,0.277580071,2.675501288,-0.022008032231926593,0.28507788204755463,0.0002075562790139064
5281,Hell Fest,51.81052632,3.180545385,1.412454212,-0.034507549,0.861087144,0.55234657,0.498220641,3.301987273,-0.018604699105138827,0.49790952777531156,0.00025615730255490005
5282,Second Act,0.498245614,-0.151961863,1.412454212,-0.074766355,0.533218292,0.534296029,0.145907473,4.518379125,-0.01199675130712652,0.9111457148721295,0.00035052156679957414
5283,Uncle Drew,0.498245614,-0.151961863,1.412454212,-0.074766355,1.316652286,0.249097473,0.274021352,2.456021789,-0.023200336397513767,0.2105156666203833,0.0001905296757808516
5284,The Possession of Hannah Grace,51.81052632,3.180545385,1.412454212,0.014378145,1.113028473,1.379061372,1.31316726,5.586562078,-0.0061939360543401744,1.2740319426068571,0.00043338820083104596
5285,If Beale Street Could Talk,0.554385965,3.180545385,1.412454212,0.336448598,0.260569456,2.620938628,2.537366548,1.716380583,-0.027218375872598035,-0.04075740075883803,0.00013315038793501905
5286,The Grinch,0.743859649,-0.089716293,0.005860806,17.4751977,0.892148404,0.563176895,1.754448399,6.833236733,0.0005785205580582767,1.6975558918468927,0.0005301017198982205
5287,Winchester,-0.154385965,-0.151961863,0.463003663,-0.034507549,0.861087144,3.902527076,1.676156584,12.57702514,0.031781174451110054,3.648852439005599,0.0009756886959310421
5288,The 15:17 to Paris,-0.154385965,-0.151961863,1.412454212,-0.18116463,0.391716997,0.046931408,0.537366548,1.902542867,-0.026207064712787057,0.022486193231788996,0.000147592335183255
5289,Action Point,0.498245614,3.180545385,1.412454212,0.054636952,0.854184642,-0.541516245,-0.580071174,0.268613842,-0.03508324855527563,-0.5325969398619216,2.0836709503395856e-05
5290,Super Troopers 2,0.498245614,3.180545385,1.412454212,-0.092020129,0.264020708,0.454873646,0.34519573,2.342695259,-0.0238159733677373,0.17201604737588264,0.00018173812180482914
5291,The Death & Life of John F. Donovan,0.554385965,3.180545385,0.624175824,0.008626887,-0.509059534,-0.602888087,-0.640569395,0.095038971,-0.03602617963848607,-0.5915643012018773,7.371258410190726e-06
5292,Stan & Ollie,-0.154385965,-0.089716293,0.134798535,0.382458663,0.540120794,0.241877256,0.056939502,2.4420923,-0.023276007190616857,0.20578349999734763,0.0001894490651382959
5293,SuperFly,0.0,3.180545385,1.412454212,0.014378145,0.729939603,-0.16967509,-0.213523132,1.298792813,-0.02948688678107818,-0.1826215357161174,0.00010075510132665053
5294,Early Man,0.743859649,-0.089716293,0.005860806,-0.092020129,1.316652286,0.516245487,-0.288256228,1.09245628,-0.030607792874492924,-0.25271878440740236,8.474809249037142e-05
5295,I Can Only Imagine,-0.154385965,-0.089716293,1.412454212,0.273184759,3.701466782,3.801444043,3.701067616,12.29812586,0.030266077255980853,3.5541039623023476,0.0009540524729390047
5296,Dragon Ball Super: Broly,0.743859649,-0.089716293,0.521611722,1.434938893,4.157031924,4.277978339,4.170818505,13.61858118,0.03743934120856414,4.002692894208896,0.0010564896888204587
5297,Kin,0.0,-0.151961863,1.412454212,-0.074766355,1.316652286,-0.516245487,-0.555160142,0.3437673,-0.03467498363103466,-0.5070655879542298,2.6666903743806643e-05
5298,Goosebumps 2: Haunted Halloween,0.743859649,-0.089716293,1.412454212,-0.126527678,0.68852459,0.960288809,0.711743772,2.666296571,-0.02205803609320819,0.2819508287463252,0.00020684220291593083
5299,Nobody's Fool,0.498245614,3.180545385,1.412454212,-0.184040259,0.384814495,1.028880866,0.736654804,1.773964895,-0.0269055538760886,-0.021194690363871088,0.0001376176171629864
5300,Midsommar,0.554385965,3.180545385,1.412454212,0.336448598,1.368421053,1.768953069,1.697508897,5.329737333,-0.00758911516985913,1.1867826913056305,0.0004134644582789205
5301,Once Upon a Time... In Hollywood,0.498245614,3.180545385,1.412454212,0.946081955,0.729939603,1.418772563,1.704626335,4.161841711,-0.013933611222684638,0.7900217848848711,0.0003228623953800267
5302,Avengers: Endgame,0.0,-0.151961863,1.412454212,1.938173976,1.320103538,0.996389892,1.135231317,7.858149798,0.006146275734883316,2.0457423470504033,0.0006096115975206817
5303,Fighting with My Family,-0.154385965,-0.151961863,0.134798535,0.336448598,0.226056946,0.700361011,0.644128114,3.710174455,-0.016387256110894116,0.6365800675640596,0.0002878233179431196
5304,Little Women,0.554385965,-0.089716293,1.412454212,1.434938893,0.729939603,1.76534296,1.693950178,5.41503035,-0.007125767932746117,1.2157586837648962,0.0004200812510346266
5305,Escape Room,0.0,-0.151961863,1.412454212,0.077641984,0.729939603,2.895306859,5.391459075,17.30134189,0.057445633164760784,5.253811101954313,0.0013421879234945457
5306,Joker,-0.414035088,3.180545385,1.412454212,1.938173976,0.391716997,3.036101083,1.822064057,19.53504309,0.06958002957796319,6.012650587342107,0.0015154721903480903
5307,Yesterday,0.498245614,-0.151961863,0.134798535,0.287562904,1.48921484,4.44765343,1.245551601,5.892052654,-0.004534383850275668,1.3778140919304376,0.0004570873018982912
5308,Parasite,0.498245614,3.180545385,0.369230769,2.550682962,4.139775669,2.559566787,1.886120996,22.71123281,0.08683441666698763,7.091675021146774,0.0017618720700714686
5309,John Wick: Chapter 3 - Parabellum,0.0,3.180545385,1.412454212,0.578001438,0.574633305,0.920577617,0.861209964,4.363757053,-0.012836722882500493,0.858617053676946,0.0003385264206332489
5310,Knives Out,0.498245614,-0.151961863,1.412454212,0.428468728,0.574633305,1.270758123,1.206405694,7.788484925,0.0057678270932040214,2.0220755932442422,0.0006042071922926008
5311,Fast & Furious Presents: Hobbs & Shaw,0.0,-0.151961863,1.412454212,0.077641984,0.767903365,0.841155235,1.017793594,3.795284675,-0.015924901903314845,0.6654939596934285,0.0002944259298208604
5312,Captain Marvel,0.0,-0.151961863,1.412454212,0.287562904,0.805867127,0.314079422,0.263345196,7.052893575,0.0017717881247767662,1.772178354755176,0.0005471420809032354
5313,After,0.554385965,-0.151961863,1.412454212,-0.18116463,1.175150992,0.277978339,1.096085409,4.982603929,-0.009474888581450772,1.0688535190187223,0.00038653482354867306
5314,Spider-Man: Far from Home,0.0,-0.151961863,1.412454212,0.379583034,0.729939603,1.422382671,0.676156584,7.074549975,0.001889434720696973,1.779535530115673,0.0005488221236039722
5315,Jojo Rabbit,0.498245614,-0.151961863,0.547985348,0.428468728,1.682484901,1.689530686,1.31316726,6.452501786,-0.0014897904475756048,1.568211505386148,0.0005005653718153086
5316,Shazam!,0.0,-0.151961863,1.412454212,0.284687275,0.391716997,0.682310469,5.786476868,3.65971656,-0.016661364438411576,0.6194383643337656,0.00028390893613500305
