,0,1,zscore,robust,minmax
318,IAC Films,3.96,-0.03158897459352335,0.8231233822260569,0.00030720560045118884
319,Animal Kingdom,3.95,-0.03161742354832428,0.819672131147541,0.0003064298287328778
320,Big Beach Films,3.94,-0.03164587250312523,0.8162208800690249,0.00030565405701456666
321,Red Granite Pictures,3.92,-0.0317027704127271,0.809318377911993,0.0003041025135779445
322,Legendary Entertainment,3.92,-0.0317027704127271,0.809318377911993,0.0003041025135779445
323,Walt Disney Pictures,3.91,-0.03173121936752804,0.8058671268334772,0.00030332674185963343
324,The Geffen Company,3.89,-0.03178811727712992,0.7989646246764452,0.00030177519842301126
325,Légende Films,3.87,-0.0318450151867318,0.7920621225194133,0.0003002236549863891
326,Film 44,3.87,-0.0318450151867318,0.7920621225194133,0.0003002236549863891
327,Chickie the Cop,3.85,-0.03190191309633368,0.7851596203623813,0.0002986721115497669
328,Closest to the Hole Productions,3.84,-0.03193036205113462,0.7817083692838653,0.00029789633983145586
329,Filmation Associates,3.83,-0.03195881100593556,0.7782571182053494,0.0002971205681131448
330,RatPac-Dune Entertainment,3.82,-0.0319872599607365,0.7748058671268334,0.0002963447963948337
331,Chris Morgan Productions,3.8,-0.03204415787033838,0.7679033649698015,0.0002947932529582115
332,Cecchi Gori Group Tiger Cinematografica,3.79,-0.032072606825139315,0.7644521138912855,0.00029401748123990046
333,Hemdale,3.78,-0.03210105577994026,0.7610008628127695,0.00029324170952158934
334,Danjaq,3.78,-0.03210105577994026,0.7610008628127695,0.00029324170952158934
335,Astoria Films,3.76,-0.03215795368954214,0.7540983606557375,0.00029169016608496717
336,Don Simpson/Jerry Bruckheimer Films,3.74,-0.032214851599144015,0.7471958584987058,0.00029013862264834505
337,The Tyler Perry Company,3.74,-0.032214851599144015,0.7471958584987058,0.00029013862264834505
338,C.H.U.D. Productions,3.72,-0.032271749508745895,0.7402933563416739,0.0002885870792117229
339,Mace Neufeld Productions,3.72,-0.032271749508745895,0.7402933563416739,0.0002885870792117229
340,Samuels Media,3.72,-0.032271749508745895,0.7402933563416739,0.0002885870792117229
341,Steve White Productions,3.71,-0.03230019846354684,0.7368421052631579,0.00028781130749341177
342,Columbia Pictures,3.69,-0.032357096373148715,0.7299396031061259,0.0002862597640567896
343,Zazen Produções,3.69,-0.032357096373148715,0.7299396031061259,0.0002862597640567896
344,Constantin Film International,3.69,-0.032357096373148715,0.7299396031061259,0.0002862597640567896
345,Crystalite Productions,3.68,-0.032385545327949655,0.72648835202761,0.00028548399233847854
346,Paragon Arts International,3.68,-0.032385545327949655,0.72648835202761,0.00028548399233847854
347,Robert Simonds Productions,3.67,-0.032413994282750595,0.723037100949094,0.0002847082206201674
348,Alcon Entertainment,3.67,-0.032413994282750595,0.723037100949094,0.0002847082206201674
349,98 MPH Productions,3.67,-0.032413994282750595,0.723037100949094,0.0002847082206201674
350,Millennium Media,3.67,-0.032413994282750595,0.723037100949094,0.0002847082206201674
351,The Mount Company,3.65,-0.032470892192352475,0.7161345987920621,0.00028315667718354525
352,DreamWorks Animation,3.65,-0.032470892192352475,0.7161345987920621,0.00028315667718354525
353,Focus Features,3.63,-0.032527790101954356,0.7092320966350301,0.0002816051337469231
354,Rastar Pictures,3.6,-0.032613136966357176,0.6988783433994823,0.00027927781859198985
355,B24,3.59,-0.032641585921158116,0.6954270923209662,0.0002785020468736788
356,Havoc,3.58,-0.032670034875959056,0.6919758412424504,0.0002777262751553677
357,Fade to Black Productions,3.57,-0.03269848383075999,0.6885245901639343,0.0002769505034370566
358,Sony Pictures Animation,3.57,-0.03269848383075999,0.6885245901639343,0.0002769505034370566
359,Tartan Productions,3.56,-0.03272693278556093,0.6850733390854185,0.0002761747317187455
360,Visiona Romantica,3.56,-0.03272693278556093,0.6850733390854185,0.0002761747317187455
361,Hartbeat Productions,3.56,-0.03272693278556093,0.6850733390854185,0.0002761747317187455
362,Unplanned Movie,3.56,-0.03272693278556093,0.6850733390854185,0.0002761747317187455
363,Trancas International Films,3.55,-0.032755381740361876,0.6816220880069024,0.00027539896000043445
364,Lynda Obst Productions,3.55,-0.032755381740361876,0.6816220880069024,0.00027539896000043445
365,Codeblack Entertainment,3.51,-0.03286917755956563,0.6678170836928385,0.0002722958731271901
366,National Lampoon,3.5,-0.03289762651436657,0.6643658326143227,0.00027152010140887905
367,Bob Industries,3.5,-0.03289762651436657,0.6643658326143227,0.00027152010140887905
368,Little Stranger,3.5,-0.03289762651436657,0.6643658326143227,0.00027152010140887905
369,Bona Film Group,3.49,-0.03292607546916751,0.6609145815358067,0.000270744329690568
370,United Artists,3.47,-0.03298297337876939,0.6540120793787748,0.0002691927862539458
371,Hasbro,3.47,-0.03298297337876939,0.6540120793787748,0.0002691927862539458
372,Alloy Entertainment,3.46,-0.03301142233357033,0.6505608283002587,0.0002684170145356347
373,Island Pictures,3.44,-0.03306832024317221,0.6436583261432268,0.00026686547109901253
374,FortyFour Studios,3.44,-0.03306832024317221,0.6436583261432268,0.00026686547109901253
375,Fox 2000 Pictures,3.43,-0.03309676919797315,0.640207075064711,0.00026608969938070147
376,Houston King Productions,3.42,-0.03312521815277409,0.6367558239861949,0.00026531392766239036
377,Kim Ki-Duk Film,3.4,-0.03318211606237597,0.629853321829163,0.0002637623842257682
378,Junebug Movie,3.4,-0.03318211606237597,0.629853321829163,0.0002637623842257682
379,MTV Films,3.39,-0.0332105650171769,0.6264020707506471,0.0002629866125074571
380,Amblin Entertainment,3.38,-0.03323901397197784,0.6229508196721311,0.000262210840789146
381,HBO Films,3.38,-0.03323901397197784,0.6229508196721311,0.000262210840789146
382,The Cannon Group,3.37,-0.03326746292677879,0.6194995685936152,0.00026143506907083496
383,ShadowCatcher Entertainment,3.37,-0.03326746292677879,0.6194995685936152,0.00026143506907083496
384,DreamWorks,3.37,-0.03326746292677879,0.6194995685936152,0.00026143506907083496
385,Filmax,3.37,-0.03326746292677879,0.6194995685936152,0.00026143506907083496
386,Ladbroke,3.35,-0.03332436083638067,0.6125970664365833,0.0002598835256342128
387,i5 Films,3.34,-0.03335280979118161,0.6091458153580672,0.00025910775391590167
388,Goalpost Pictures,3.34,-0.03335280979118161,0.6091458153580672,0.00025910775391590167
389,Saban Entertainment,3.33,-0.033381258745982544,0.6056945642795513,0.0002583319821975906
390,Les Films du Losange,3.33,-0.033381258745982544,0.6056945642795513,0.0002583319821975906
391,Chartoff-Winkler Productions,3.32,-0.033409707700783484,0.6022433132010353,0.00025755621047927955
392,Macari/Edelstein,3.32,-0.033409707700783484,0.6022433132010353,0.00025755621047927955
393,The Malpaso Company,3.3,-0.03346660561038537,0.5953408110440034,0.0002560046670426574
394,Lorimar Film Entertainment,3.3,-0.03346660561038537,0.5953408110440034,0.0002560046670426574
395,The Ladd Company,3.3,-0.03346660561038537,0.5953408110440034,0.0002560046670426574
396,Twentieth Century Fox,3.29,-0.033495054565186304,0.5918895599654874,0.00025522889532434627
397,Walt Disney Animation Studios,3.28,-0.033523503519987244,0.5884383088869714,0.0002544531236060352
398,ContentFilm,3.27,-0.033551952474788184,0.5849870578084555,0.00025367735188772415
399,Awesomeness Films,3.27,-0.033551952474788184,0.5849870578084555,0.00025367735188772415
400,Kennedy Miller Productions,3.26,-0.033580401429589124,0.5815358067299394,0.00025290158016941304
401,Northern Lights Entertainment,3.26,-0.033580401429589124,0.5815358067299394,0.00025290158016941304
402,Reprisal Films,3.26,-0.033580401429589124,0.5815358067299394,0.00025290158016941304
403,Digital Image Associates,3.25,-0.033608850384390064,0.5780845556514236,0.000252125808451102
404,Jerry Bruckheimer Films,3.25,-0.033608850384390064,0.5780845556514236,0.000252125808451102
405,Lionsgate,3.24,-0.033637299339191004,0.5746333045729077,0.00025135003673279087
406,Mosaic,3.24,-0.033637299339191004,0.5746333045729077,0.00025135003673279087
407,Touchstone Pictures,3.23,-0.033665748293991944,0.5711820534943917,0.0002505742650144798
408,Big Dog Films,3.21,-0.033722646203593824,0.5642795513373597,0.00024902272157785763
409,Castelao Producciones,3.21,-0.033722646203593824,0.5642795513373597,0.00024902272157785763
410,Escape Artists,3.21,-0.033722646203593824,0.5642795513373597,0.00024902272157785763
411,Gulfstream Pictures,3.2,-0.03375109515839476,0.5608283002588439,0.0002482469498595466
412,Norman Twain Productions,3.19,-0.033779544113195704,0.5573770491803278,0.00024747117814123546
413,Curmudgeon Films,3.19,-0.033779544113195704,0.5573770491803278,0.00024747117814123546
414,Mirage Enterprises,3.18,-0.033807993067996644,0.5539257981018119,0.0002466954064229244
415,Access Entertainment,3.18,-0.033807993067996644,0.5539257981018119,0.0002466954064229244
416,Bronze Eye Productions,3.15,-0.03389333993239946,0.543572044866264,0.0002443680912679911
417,Party Productions,3.15,-0.03389333993239946,0.543572044866264,0.0002443680912679911
418,Hurwitz Creative,3.15,-0.03389333993239946,0.543572044866264,0.0002443680912679911
419,Skyscraper Films,3.14,-0.0339217888872004,0.540120793787748,0.00024359231954968006
420,Entertainment One,3.14,-0.0339217888872004,0.540120793787748,0.00024359231954968006
421,Picturehouse,3.13,-0.03395023784200134,0.536669542709232,0.00024281654783136895
422,Wildgaze Films,3.13,-0.03395023784200134,0.536669542709232,0.00024281654783136895
423,2.4.7. Films,3.12,-0.033978686796802285,0.5332182916307161,0.0002420407761130579
424,Gravier Productions,3.12,-0.033978686796802285,0.5332182916307161,0.0002420407761130579
425,Huayi Brothers,3.12,-0.033978686796802285,0.5332182916307161,0.0002420407761130579
426,American Cinema Productions,3.11,-0.034007135751603225,0.5297670405522,0.00024126500439474678
427,Sedic International,3.11,-0.034007135751603225,0.5297670405522,0.00024126500439474678
428,Black Bicycle Entertainment,3.11,-0.034007135751603225,0.5297670405522,0.00024126500439474678
429,Prime Film Productions LLC,3.09,-0.0340640336612051,0.5228645383951681,0.00023971346095812463
430,Lucille Ball Productions,3.08,-0.03409248261600604,0.5194132873166523,0.00023893768923981354
431,Happy Madison Productions,3.08,-0.03409248261600604,0.5194132873166523,0.00023893768923981354
432,Before The Door Pictures,3.08,-0.03409248261600604,0.5194132873166523,0.00023893768923981354
433,Polygram Pictures,3.07,-0.03412093157080698,0.5159620362381362,0.00023816191752150246
434,Imagine Films Entertainment,3.07,-0.03412093157080698,0.5159620362381362,0.00023816191752150246
435,Miramax,3.06,-0.03414938052560792,0.5125107851596203,0.00023738614580319137
436,Warner Independent Pictures (WIP),3.06,-0.03414938052560792,0.5125107851596203,0.00023738614580319137
437,Screen Australia,3.06,-0.03414938052560792,0.5125107851596203,0.00023738614580319137
438,TriStar Pictures,3.04,-0.0342062784352098,0.5056082830025884,0.00023583460236656923
439,Cinema Line Film Corporation,3.04,-0.0342062784352098,0.5056082830025884,0.00023583460236656923
440,Crystal Sky Worldwide,3.04,-0.0342062784352098,0.5056082830025884,0.00023583460236656923
441,C & C Brown Production,3.02,-0.03426317634481168,0.49870578084555645,0.00023428305892994706
442,Halloween VI Productions,3.02,-0.03426317634481168,0.49870578084555645,0.00023428305892994706
443,PalmStar Media,3.02,-0.03426317634481168,0.49870578084555645,0.00023428305892994706
444,Broken Road Productions,3.01,-0.03429162529961262,0.49525452976704043,0.00023350728721163594
445,STX Entertainment,3.01,-0.03429162529961262,0.49525452976704043,0.00023350728721163594
446,Relativity Media,2.98,-0.03437697216401544,0.4849007765314926,0.0002311799720567027
447,Dreamworks Pictures,2.96,-0.03443387007361732,0.4779982743744607,0.00022962842862008054
448,Kingsgate Films,2.96,-0.03443387007361732,0.4779982743744607,0.00022962842862008054
449,Sony Pictures Entertainment (SPE),2.96,-0.03443387007361732,0.4779982743744607,0.00022962842862008054
450,Huayi Brothers Pictures,2.95,-0.03446231902841825,0.4745470232959448,0.00022885265690176948
451,Silver Screen Partners IV,2.94,-0.0344907679832192,0.47109577221742877,0.0002280768851834584
452,Disneytoon Studios,2.94,-0.0344907679832192,0.47109577221742877,0.0002280768851834584
453,Amen Ra Films,2.92,-0.03454766589282107,0.4641932700603968,0.00022652534174683622
454,Centropolis Film Productions,2.92,-0.03454766589282107,0.4641932700603968,0.00022652534174683622
455,Marvel Enterprises,2.92,-0.03454766589282107,0.4641932700603968,0.00022652534174683622
456,Gary Sanchez Productions,2.92,-0.03454766589282107,0.4641932700603968,0.00022652534174683622
457,2.0 Entertainment,2.92,-0.03454766589282107,0.4641932700603968,0.00022652534174683622
458,HandMade Films,2.9,-0.03460456380242295,0.45729076790336487,0.00022497379831021405
459,Carousel Productions (II),2.9,-0.03460456380242295,0.45729076790336487,0.00022497379831021405
460,Nicolas Entertainment,2.88,-0.03466146171202483,0.45038826574633295,0.00022342225487359188
461,Figment Films,2.88,-0.03466146171202483,0.45038826574633295,0.00022342225487359188
462,Aggregate Films,2.88,-0.03466146171202483,0.45038826574633295,0.00022342225487359188
463,Alive Films,2.87,-0.03468991066682578,0.44693701466781705,0.00022264648315528082
464,Portman Entertainment Group,2.87,-0.03468991066682578,0.44693701466781705,0.00022264648315528082
465,Lancaster Gate,2.86,-0.03471835962162671,0.44348576358930103,0.0002218707114369697
466,Sidney Kimmel Entertainment,2.86,-0.03471835962162671,0.44348576358930103,0.0002218707114369697
467,Capricorn,2.85,-0.03474680857642765,0.4400345125107851,0.00022109493971865865
468,Jay Weston Productions,2.85,-0.03474680857642765,0.4400345125107851,0.00022109493971865865
469,Gramercy Pictures (I),2.85,-0.03474680857642765,0.4400345125107851,0.00022109493971865865
470,Polygram Filmed Entertainment,2.85,-0.03474680857642765,0.4400345125107851,0.00022109493971865865
471,Clinica Estetico,2.85,-0.03474680857642765,0.4400345125107851,0.00022109493971865865
472,Capcom Entertainment,2.84,-0.03477525753122859,0.4365832614322691,0.00022031916800034754
473,Pathé Pictures International,2.84,-0.03477525753122859,0.4365832614322691,0.00022031916800034754
474,Arnold Kopelson Productions,2.83,-0.03480370648602953,0.4331320103537532,0.00021954339628203648
475,Dark Castle Entertainment,2.83,-0.03480370648602953,0.4331320103537532,0.00021954339628203648
476,Spyglass Entertainment,2.83,-0.03480370648602953,0.4331320103537532,0.00021954339628203648
477,Animal Logic,2.83,-0.03480370648602953,0.4331320103537532,0.00021954339628203648
478,River Road Productions,2.82,-0.03483215544083047,0.4296807592752372,0.0002187676245637254
479,4Kids Entertainment,2.82,-0.03483215544083047,0.4296807592752372,0.0002187676245637254
480,Eon Productions,2.81,-0.03486060439563141,0.4262295081967213,0.0002179918528454143
481,Dimension Films,2.81,-0.03486060439563141,0.4262295081967213,0.0002179918528454143
482,EFTI,2.81,-0.03486060439563141,0.4262295081967213,0.0002179918528454143
483,Filmways Pictures,2.79,-0.034917502305233286,0.41932700603968937,0.00021644030940879213
484,Bellanova Films,2.79,-0.034917502305233286,0.41932700603968937,0.00021644030940879213
485,Di Bonaventura Pictures,2.78,-0.03494595126003423,0.4158757549611733,0.00021566453769048105
486,Josephson Entertainment,2.78,-0.03494595126003423,0.4158757549611733,0.00021566453769048105
487,Artfire Films,2.77,-0.03497440021483517,0.4124245038826574,0.00021488876597217
488,Andrew Lauren Productions,2.77,-0.03497440021483517,0.4124245038826574,0.00021488876597217
489,Milkshake Films,2.76,-0.03500284916963611,0.4089732528041414,0.00021411299425385888
490,THINKFilm,2.76,-0.03500284916963611,0.4089732528041414,0.00021411299425385888
491,Cinema Group Ventures,2.75,-0.03503129812443705,0.40552200172562547,0.00021333722253554782
492,USA Films,2.75,-0.03503129812443705,0.40552200172562547,0.00021333722253554782
493,Archer Street Productions,2.75,-0.03503129812443705,0.40552200172562547,0.00021333722253554782
494,Olympus Pictures,2.75,-0.03503129812443705,0.40552200172562547,0.00021333722253554782
495,Charles H. Schneer Productions,2.74,-0.03505974707923799,0.4020707506471096,0.00021256145081723673
496,Jon Shestack Productions,2.73,-0.035088196034038927,0.39861949956859355,0.00021178567909892565
497,Element Pictures,2.72,-0.03511664498883987,0.39516824849007764,0.0002110099073806146
498,Quad Productions,2.72,-0.03511664498883987,0.39516824849007764,0.0002110099073806146
499,Warner Bros.,2.71,-0.035145093943640814,0.39171699741156163,0.00021023413566230347
500,Bulbul Films,2.71,-0.035145093943640814,0.39171699741156163,0.00021023413566230347
501,Euforia Film,2.71,-0.035145093943640814,0.39171699741156163,0.00021023413566230347
502,Rumbalara Films,2.7,-0.03517354289844175,0.3882657463330457,0.00020945836394399241
503,Indian Paintbrush,2.7,-0.03517354289844175,0.3882657463330457,0.00020945836394399241
504,Mayhem Pictures,2.69,-0.035201991853242694,0.3848144952545297,0.0002086825922256813
505,Lucamar Productions,2.69,-0.035201991853242694,0.3848144952545297,0.0002086825922256813
506,BET Films,2.69,-0.035201991853242694,0.3848144952545297,0.0002086825922256813
507,Tonik Productions,2.68,-0.03523044080804363,0.3813632441760138,0.00020790682050737024
508,Warner Animation Group,2.68,-0.03523044080804363,0.3813632441760138,0.00020790682050737024
509,DiNovi Pictures,2.67,-0.03525888976284457,0.3779119930974978,0.00020713104878905913
510,Trimark Pictures,2.66,-0.03528733871764551,0.3744607420189819,0.00020635527707074807
511,Also Known As Pictures,2.66,-0.03528733871764551,0.3744607420189819,0.00020635527707074807
512,Breathless Associates,2.65,-0.03531578767244645,0.3710094909404658,0.00020557950535243699
513,Alter Ego Entertainment,2.64,-0.03534423662724739,0.36755823986194996,0.0002048037336341259
514,Atlas Entertainment,2.63,-0.03537268558204833,0.3641069887834339,0.0002040279619158148
515,Image Organization,2.62,-0.03540113453684927,0.360655737704918,0.00020325219019750373
516,Enticing Entertainment,2.62,-0.03540113453684927,0.360655737704918,0.00020325219019750373
517,Craven-Maddalena Films,2.61,-0.03542958349165021,0.357204486626402,0.00020247641847919264
518,Cristaldifilm,2.6,-0.03545803244645115,0.35375323554788607,0.00020170064676088158
519,Blue Rider Pictures,2.59,-0.03548648140125209,0.35030198446937005,0.00020092487504257047
520,Riddick Canada Productions,2.59,-0.03548648140125209,0.35030198446937005,0.00020092487504257047
521,LStar Capital,2.59,-0.03548648140125209,0.35030198446937005,0.00020092487504257047
522,Route One Entertainment,2.59,-0.03548648140125209,0.35030198446937005,0.00020092487504257047
523,Major Studio Partners,2.58,-0.03551493035605303,0.34685073339085415,0.0002001491033242594
524,Goodspeed Productions,2.58,-0.03551493035605303,0.34685073339085415,0.0002001491033242594
525,Chernin Entertainment,2.58,-0.03551493035605303,0.34685073339085415,0.0002001491033242594
526,Amazon Studios,2.58,-0.03551493035605303,0.34685073339085415,0.0002001491033242594
527,Hollywood Pictures,2.57,-0.03554337931085397,0.34339948231233813,0.0001993733316059483
528,i am OTHER,2.57,-0.03554337931085397,0.34339948231233813,0.0001993733316059483
529,Coach Carter,2.56,-0.03557182826565491,0.33994823123382223,0.00019859755988763724
530,G-BASE,2.56,-0.03557182826565491,0.33994823123382223,0.00019859755988763724
531,Sandollar Productions,2.55,-0.03560027722045585,0.33649698015530616,0.00019782178816932613
532,Lakeshore Entertainment,2.54,-0.03562872617525678,0.3330457290767903,0.00019704601645101507
533,Plan B Entertainment,2.53,-0.03565717513005773,0.32959447799827424,0.00019627024473270398
534,Dharma Productions,2.52,-0.03568562408485867,0.3261432269197584,0.0001954944730143929
535,Anonymous Content,2.52,-0.03568562408485867,0.3261432269197584,0.0001954944730143929
536,Mandalay Entertainment,2.5,-0.03574252199446054,0.3192407247627264,0.00019394292957777072
537,Aldamisa Entertainment,2.5,-0.03574252199446054,0.3192407247627264,0.00019394292957777072
538,Abandon Entertainment,2.49,-0.03577097094926148,0.31578947368421056,0.00019316715785945966
539,Lions Gate Films,2.46,-0.03585631781366431,0.3054357204486626,0.0001908398427045264
540,1818 Productions,2.45,-0.03588476676846524,0.30198446937014667,0.00019006407098621535
541,De Line Pictures,2.45,-0.03588476676846524,0.30198446937014667,0.00019006407098621535
542,Donner/Shuler-Donner Productions,2.44,-0.03591321572326618,0.29853321829163065,0.00018928829926790423
543,Metropolitan Filmexport,2.44,-0.03591321572326618,0.29853321829163065,0.00018928829926790423
544,Paramount Players,2.44,-0.03591321572326618,0.29853321829163065,0.00018928829926790423
545,Spacegate Productions,2.43,-0.03594166467806712,0.29508196721311475,0.00018851252754959318
546,BlackWhite,2.43,-0.03594166467806712,0.29508196721311475,0.00018851252754959318
547,Jersey Films,2.42,-0.03597011363286806,0.29163071613459873,0.00018773675583128206
548,Kopelson Entertainment,2.42,-0.03597011363286806,0.29163071613459873,0.00018773675583128206
549,STX Films,2.42,-0.03597011363286806,0.29163071613459873,0.00018773675583128206
550,Overbrook Entertainment,2.41,-0.035998562587669,0.28817946505608283,0.000186960984112971
551,International Film Investors,2.4,-0.03602701154246994,0.28472821397756676,0.0001861852123946599
552,Balcor Film Investors,2.4,-0.03602701154246994,0.28472821397756676,0.0001861852123946599
553,Spectacle Entertainment Group,2.4,-0.03602701154246994,0.28472821397756676,0.0001861852123946599
554,Bona Fide Productions,2.39,-0.03605546049727088,0.2812769628990509,0.00018540944067634883
555,Clubhouse Pictures (II),2.39,-0.03605546049727088,0.2812769628990509,0.00018540944067634883
556,American Zoetrope,2.38,-0.03608390945207182,0.27782571182053484,0.00018463366895803775
557,3 Arts Entertainment,2.38,-0.03608390945207182,0.27782571182053484,0.00018463366895803775
558,Orion Pictures,2.37,-0.03611235840687276,0.27437446074201893,0.00018385789723972666
559,Out of the Blue... Entertainment,2.37,-0.03611235840687276,0.27437446074201893,0.00018385789723972666
560,The Lab of Madness,2.37,-0.03611235840687276,0.27437446074201893,0.00018385789723972666
561,Paulilu Productions,2.37,-0.03611235840687276,0.27437446074201893,0.00018385789723972666
562,Columbia Pictures Industries,2.36,-0.0361408073616737,0.2709232096635029,0.00018308212552141557
563,Sciarlò,2.34,-0.03619770527127558,0.264020707506471,0.0001815305820847934
564,World Wrestling Entertainment (WWE),2.34,-0.03619770527127558,0.264020707506471,0.0001815305820847934
565,Casey Silver Productions,2.34,-0.03619770527127558,0.264020707506471,0.0001815305820847934
566,Votiv Films,2.34,-0.03619770527127558,0.264020707506471,0.0001815305820847934
567,Magnum Pictures Inc.,2.33,-0.03622615422607652,0.2605694564279551,0.00018075481036648234
568,New Regency Productions,2.33,-0.03622615422607652,0.2605694564279551,0.00018075481036648234
569,Slough Pond,2.33,-0.03622615422607652,0.2605694564279551,0.00018075481036648234
570,Roth Films,2.33,-0.03622615422607652,0.2605694564279551,0.00018075481036648234
571,Annapurna Pictures,2.33,-0.03622615422607652,0.2605694564279551,0.00018075481036648234
572,Goldcrest Films International,2.32,-0.036254603180877455,0.2571182053494391,0.00017997903864817123
573,Grand Slam Productions,2.32,-0.036254603180877455,0.2571182053494391,0.00017997903864817123
574,Artbees,2.32,-0.036254603180877455,0.2571182053494391,0.00017997903864817123
575,Lumière Pictures,2.31,-0.036283052135678395,0.2536669542709232,0.00017920326692986017
576,Marv Films,2.31,-0.036283052135678395,0.2536669542709232,0.00017920326692986017
577,Pop Pop Productions,2.3,-0.03631150109047934,0.2502157031924071,0.00017842749521154906
578,Muse Productions,2.28,-0.03636839900008122,0.2433132010353752,0.0001768759517749269
579,Ruby Films,2.28,-0.03636839900008122,0.2433132010353752,0.0001768759517749269
580,Heyday Films,2.28,-0.03636839900008122,0.2433132010353752,0.0001768759517749269
581,Kingsmere Properties,2.27,-0.03639684795488216,0.2398619499568593,0.00017610018005661583
582,Barcelona Films,2.27,-0.03639684795488216,0.2398619499568593,0.00017610018005661583
583,1978 Films,2.26,-0.036425296909683096,0.23641069887834326,0.00017532440833830474
584,Newmarket Capital Group,2.25,-0.036453745864484036,0.23295944779982738,0.00017454863661999366
585,Monsterfoot Productions,2.24,-0.036482194819284976,0.22950819672131148,0.0001737728649016826
586,Metro-Goldwyn-Mayer (MGM),2.23,-0.036510643774085916,0.22605694564279544,0.00017299709318337148
587,Front Films,2.23,-0.036510643774085916,0.22605694564279544,0.00017299709318337148
588,Legendary East,2.23,-0.036510643774085916,0.22605694564279544,0.00017299709318337148
589,Diagonal TV,2.23,-0.036510643774085916,0.22605694564279544,0.00017299709318337148
590,JDI Productions,2.22,-0.036539092728886856,0.22260569456427956,0.00017222132146506043
591,Open City Films,2.22,-0.036539092728886856,0.22260569456427956,0.00017222132146506043
592,Klasky-Csupo,2.21,-0.036567541683687796,0.21915444348576352,0.00017144554974674934
593,Haut et Court,2.21,-0.036567541683687796,0.21915444348576352,0.00017144554974674934
594,SnowPiercer,2.21,-0.036567541683687796,0.21915444348576352,0.00017144554974674934
595,Crowvision Inc.,2.2,-0.036595990638488736,0.21570319240724764,0.00017066977802843825
596,Scott Rudin Productions,2.2,-0.036595990638488736,0.21570319240724764,0.00017066977802843825
597,McFarlane Films,2.2,-0.036595990638488736,0.21570319240724764,0.00017066977802843825
598,Bad Cop Bad Cop Film Productions,2.19,-0.036624439593289676,0.2122519413287316,0.00016989400631012717
599,Concorde Pictures,2.18,-0.036652888548090616,0.2088006902502157,0.00016911823459181608
600,House Row Productions,2.18,-0.036652888548090616,0.2088006902502157,0.00016911823459181608
601,New World Pictures,2.17,-0.036681337502891556,0.20534943917169965,0.000168342462873505
602,Palace Pictures,2.17,-0.036681337502891556,0.20534943917169965,0.000168342462873505
603,Imagine Entertainment,2.17,-0.036681337502891556,0.20534943917169965,0.000168342462873505
604,C-2 Pictures,2.17,-0.036681337502891556,0.20534943917169965,0.000168342462873505
605,Freddie Fields Productions,2.16,-0.036709786457692496,0.20189818809318377,0.00016756669115519394
606,Cheerleader LLC,2.16,-0.036709786457692496,0.20189818809318377,0.00016756669115519394
607,Cruella Productions,2.16,-0.036709786457692496,0.20189818809318377,0.00016756669115519394
608,BZ Entertainment,2.16,-0.036709786457692496,0.20189818809318377,0.00016756669115519394
609,Melvin Simon Productions,2.15,-0.036738235412493436,0.19844693701466773,0.00016679091943688282
610,Brandywine Productions,2.15,-0.036738235412493436,0.19844693701466773,0.00016679091943688282
611,Gracie Films,2.15,-0.036738235412493436,0.19844693701466773,0.00016679091943688282
612,Paramount Animation,2.14,-0.036766684367294376,0.19499568593615185,0.00016601514771857177
613,Likely Story,2.13,-0.03679513332209531,0.1915444348576358,0.00016523937600026065
614,Cinepro,2.12,-0.036823582276896256,0.1880931837791199,0.0001644636042819496
615,Allan Zeman Productions,2.12,-0.036823582276896256,0.1880931837791199,0.0001644636042819496
616,Camp Hill,2.11,-0.036852031231697197,0.18464193270060386,0.00016368783256363848
617,Dino de Laurentiis Communications,2.11,-0.036852031231697197,0.18464193270060386,0.00016368783256363848
618,Flan de Coco Films,2.11,-0.036852031231697197,0.18464193270060386,0.00016368783256363848
619,Marcy Media,2.11,-0.036852031231697197,0.18464193270060386,0.00016368783256363848
620,Aurora,2.1,-0.03688048018649814,0.18119068162208798,0.00016291206084532742
621,Delphi III Productions,2.1,-0.03688048018649814,0.18119068162208798,0.00016291206084532742
622,Beacon Communications,2.1,-0.03688048018649814,0.18119068162208798,0.00016291206084532742
623,1984 Private Defense Contractors,2.1,-0.03688048018649814,0.18119068162208798,0.00016291206084532742
624,Mann/Caan Productions,2.09,-0.03690892914129908,0.17773943054357194,0.00016213628912701634
625,Black Entertainment Television (BET),2.09,-0.03690892914129908,0.17773943054357194,0.00016213628912701634
626,LD Entertainment,2.08,-0.03693737809610001,0.17428817946505604,0.00016136051740870525
627,Universal Pictures International (UPI),2.08,-0.03693737809610001,0.17428817946505604,0.00016136051740870525
628,Pathé,2.08,-0.03693737809610001,0.17428817946505604,0.00016136051740870525
629,Raindog Films,2.08,-0.03693737809610001,0.17428817946505604,0.00016136051740870525
630,Fourth Protocol,2.07,-0.03696582705090095,0.17083692838654,0.00016058474569039416
631,New Horizons Picture,2.06,-0.03699427600570189,0.16738567730802412,0.00015980897397208308
632,"Audiovisual Development Bureau, Ministerio da Cultura",2.06,-0.03699427600570189,0.16738567730802412,0.00015980897397208308
633,Infinity Features Entertainment,2.06,-0.03699427600570189,0.16738567730802412,0.00015980897397208308
